item_id,item,label,,,,
382274570838737000,Colorado Republicans didn't feel the need to vote for federal disaster relief funds.  Then the floods came.... http://t.co/dEy6gTNQge,Related - but not informative,,,,
382284171604808000,RT @thekitchwitch @MadGreens @AnthonysPizza @BWWings #longmontflood . Thank you for your generous support of victims of #COflood.,Related - but not informative,,,,
382299665368379000,@athleticone01 Very insensitive with all the flooding in Colorado.,Related - but not informative,,,,
382371127898558000,RT @deneuchre: Thanks to @espn for your comments about #COFlood and #redcross,Related - but not informative,,,,
382444511458107000,Sqwerl ResQte In Colorado: We’ve all read about the bad flooding in Colorado. It’s taken a terrible toll on ho... http://t.co/VJBegBpoQU,Related - but not informative,,,,
382511154750583000,We wonder how much wildlife is affected by the Colorado flooding. http://t.co/8oSF75JIye,Related - but not informative,,,,
382586668986810000,Floods may forever change funky Colorado towns,Related - but not informative,,,,
382629769654718000,"RT @FreysingerMazda: #Mazda announced two donations totalling $40,000 to support relief efforts for disasters such as the Colorado flooding.",Related - but not informative,,,,
383003045933482000,Now observing a moment of silence in memory of the victims of the Colorado floods,Related - but not informative,,,,
383010956416401000,RT @onahunttoday: Fracking and Flooding in Colorado: The More We Know the Worse It Gets http://t.co/3KznoyBTwt,Related - but not informative,,,,
383092401403085000,RT @MVTTH3W: Awesome video of LHS in Denvers #lipdub of @katyperry trying to win a concert to donate $ to #ColoradoFlood victims http://t.c…,Related - but not informative,,,,
383278699790868000,RT @GetSmartSchools: WOW #schoolspirit!! Lakewood High School does lip-dub of Katy Perrys Roar to raise funds for #COflood victims http:/…,Related - but not informative,,,,
378020179214492000,Here's the #boulderflood video that's circulating around. Right in my old neighborhood west of CU! #StaySafe  http://t.co/eMPbOeBk7M”,Related and informative,,,,
378026101588496000,RT @passantino: Video: Severe flooding hits near Univ. of Colorado at Boulder http://t.co/7jkJogCjDH,Related and informative,,,,
378029784204206000,"Crazy Flooding in Boulder, Colorado http://t.co/3IgoyaAfWE",Related and informative,,,,
378042534863192000,what... “@AmyZPhD: @JuggleGod They are saying South Boulder Creek near Eldo Sprgs is past #100yearflood levels #boulderflood”,Related and informative,,,,
378043948352025000,RT @markloiseau: Boulder's floodplain map http://t.co/Y4wcyyo7k7 #boulderflood,Related and informative,,,,
378045630251147000,RT @dailycamera: VIDEO: Flooding at 28th St underpass in #Boulder tonight http://t.co/JhQBnOZWiF #boulderflood,Related and informative,,,,
378046271996441000,RT @BoulderCh1News: scanner #boulderflood reports Lee Road rock slide road is closed,Related and informative,,,,
378050260792119000,"Evacuation order for the town of #Jamestown, #CO. Torrential #flooding rain in the Front Range Urban Corridor, N of I-70 #COwx #Boulderflood",Related and informative,,,,
378050491474657000,RT @ShanaCordon: Evacuation bags are ready by the front door. Now hoping for some rest. Be safe &amp,Sympathy and support,,,,
378054652215824000,"#Breaking: Jamestown, Colorado, is under mandatory evacuation order due to flash flooding - @dailycamera http://t.co/bN3gBLKHQg",Related and informative,,,,
378054979380335000,"The weather is crazy over here..we have rivers now, &amp; some students are evacuating the dorms while others went mud sliding xD #boulderflood",Related and informative,,,,
378056556413080000,RT @NWSBoulder Significant flooding at the Justice Center in #boulderflood #COwx,Related and informative,,,,
378056971686932000,RT @TimesCall: #Westminster and #Thornton swift-water dive teams en route to #Boulder in case they are needed. #boulderflood #cowx,Related and informative,,,,
378057261081715000,"#russelladler #news Jamestown, Colorado, is under mandatory evacuation order due to flash flooding - @dailycamera http://t.co/yyqbHZajQz",Related and informative,,,,
378058611638796000,RT @TxStormChasers: RT @odog: Sleeping above ground tonight. Stay safe #boulderflood #boulder http://t.co/MgacEwLoKC #cowx,Related and informative,,,,
378061807681696000,"#Boulder #Colorado has like 340 days of sunshine a year. Now the #BoulderFlood ? That just proves if we are gonna do it, we do it big!",Related and informative,,,,
378066689885078000,Links for information on #Boulderflood from @BoulderOEM @CUBoulder @NWSBoulder @bouldercolorado #cowx  http://t.co/6QwHS0KLQ5,Related and informative,,,,
378067142844748000,#socy2044  will there be looting? Or an increase in crime this weekend?#boulderflood,Related and informative,,,,
378069365855621000,RT @TxStormChasers: Scanner: Highway 66 going into Lyons is underwater from the west at the Diamond Shamrock. #cowx  #boulderflood,Related and informative,,,,
378069734916252000,rain again picking up in dwtn bldr #boulderflood,Related and informative,,,,
378071202931032000,For updates on additional evacuation points throughout Boulder County for #boulderflood visit http://t.co/zbOLD3UJEQ,Related and informative,,,,
378072872280789000,RT @dailycamera: VIDEO: Flooding at 28th St underpass in #Boulder tonight http://t.co/JhQBnOZWiF #boulderflood,Related and informative,,,,
378075674088448000,"Flash floods wash away homes, kill at least one near Boulder, Colorado - U.S. News http://t.co/P5mHLfbnLR via @NBCnews",Related and informative,,,,
378078203228586000,RT @USATODAY: #BREAKING: Severe floods strike Colorado http://t.co/JkvGm4hDu8,Related and informative,,,,
378079067255239000,At least 1 dead in Colo. flooding: Severe flooding in Jamestown in Colorado's Boulder County killed one person... http://t.co/4IwenaofFy,Related and informative,,,,
378079650250908000,RT @denverpost: UPDATE: Massive flooding has destroyed multiple homes in Boulder County: http://t.co/b2SOQOEIWb #COwx #BoulderFlood,Related and informative,,,,
378082263302300000,Did you know? Via @bouldercolorado: #Boulder is the #1 flash flood risk community in Colorado. #Boulderflood http://t.co/BIuwhpDQfL #COwx,Related and informative,,,,
378086805771268000,One Dead as Flash Flooding Hits Parts of Colorado http://t.co/K4XbG0R6gJ,Related and informative,,,,
378088110170452000,Flooding in Colorado kills 1:        http://t.co/5iROFQunkN,Related and informative,,,,
378095349547553000,T'storms crossing I-25 toward #Longmont. Strong storm sitting over #Brighton tracking NE. #9wx forecast on #9News now http://t.co/uqO7mgWQoj,Related and informative,,,,
378097819992592000,#BREAKING: @CUBoulderPolice say Approx. 400-500 #CUBoulder Family Housing residents evacuated.  #boulderflood #9NewsMornings,Related and informative,,,,
378101922013532000,BREAKING NEWS: US 36 is now open from Sheridan to McCaslin #9wx #cotraf #boulderflood,Related and informative,,,,
378102945448853000,RT @Greeblemonkey: The original of the photo that is floating everywhere for #boulderflood @brandash's photo http://t.co/Mxz914VLJZ,Related and informative,,,,
378105671729684000,"RT @AP: Heavy rains cause flash flooding in Colorado, collapsing homes and leaving at least one person dead: http://t.co/8SuXHamB9g #Boulder",Related and informative,,,,
378111510205465000,"RT @breakingstorm: Extremely dangerous and life threatening situation in Boulder, Colorado, area as flash flooding continues - @usNWSgov ht…",Related and informative,,,,
378112919499579000,One person killed and homes destroyed after flash floods wreak havoc in Colorado http://t.co/mLSFP2d6GM,Related and informative,,,,
378115570287542000,#DEVELOPING | 1 Dead as Flash Flooding Hits Parts of Colorado http://t.co/RDMF3TkiQH [via @AP],Related and informative,,,,
378118359511888000,Everyone stay safe in the #BoulderFlood! Especially those having to be evacuated. It's getting dangerous.,Related and informative,,,,
378122012742668000,One person #killed and homes #destroyed after flash floods wreak havoc in #Colorado - Sep 12 @ 7:44 AM ET http://t.co/V3o4BAZiFI,Related and informative,,,,
378122033697403000,"RT @reedtimmerTVN: LIFE THREATENING flash #flooding in Colorado Foothills including Colorado Springs, Fort Collins, and Boulder areas http:…",Related and informative,,,,
378122948064068000,RT @breakingstorm: 2nd death related to Colorado flooding reported - @9NEWS,Affected individuals,,,,
378127477928784000,Student captures flash flooding on University of Colorado campus http://t.co/VMQc9BBU43,Related and informative,,,,
378128681677234000,#Colorado flooding kills two. @ryanparkerdp  http://t.co/Pqi3EpjGj3 …,Related and informative,,,,
378130011292979000,RT @ryanparkerdp: STRESS: OEM warns DO NOT leave your home if you do not have to. DO NOT DRIVE in Boulder. Period. #boulderflood,Related and informative,,,,
378133446410785000,"JUST IN: A second person has died in Colorado's flash flooding, officials say. http://t.co/RjJiXKrbuS #cowx",Related and informative,,,,
378133551272563000,RT @NewsBreaker: More on deadly Colorado flooding reported by @Kelly7News with @7newsNOW.,Related and informative,,,,
378134704710767000,"RT @abc7newsBayArea: UPDATE: Flash flooding in Boulder County, Colorado has left two people dead. http://t.co/ntQm6jaDBR",Related and informative,,,,
378139846935458000,“@MelissaBuntcake: This is 287 and Dillon Rd... Cars submerged after road gives way http://t.co/V2yIGBxfzt #BoulderFlood”. Awful!,Related and informative,,,,
378140266366267000,@Ericccxminaj 1 Dead as Flash Flooding Hits Parts of Colo.: Flash flooding in Colorado's Boulder County has left one person...  @MJJPEACE,Related and informative,,,,
378141524623913000,RT @TWCBreaking: RT @140elect: Roads torn up #BoulderFlood http://t.co/NIcLiXMe97 #coflood,Related and informative,,,,
378143340769714000,RT @140elect: Large blocks of cement ripped off roads in #BoulderFlood http://t.co/drNnFiMJbZ,Related and informative,,,,
378144624243507000,"RT @fishnette Not going anywhere for a while in my hood. At Lakebriar off Linden, Twomile Creek. http://t.co/8fdCzD8kHV #coflood",Related and informative,,,,
378147442786439000,So Stupid! RT @TwitchyTeam 'Not smart': Life-threatening #BoulderFlood? Boulder college students go tubing [video] http://t.co/erUR8X0M0i,Related and informative,,,,
378149443507204000,"Two dead, several structures destroyed in Colo. flooding: Hundreds of University of Colorado-Boulder students ... http://t.co/q9lLbHkzuV",Related and informative,,,,
378150852793750000,RT @thegooglecar: At least one dead in Colorado flash flooding http://t.co/lRZTeyzG7M #Environment,Related and informative,,,,
378151544849306000,"RT @dailycamera: If you're looking to volunteer or donate to help clean-up, @boulderoem says stay home and wait #boulderflood",Related and informative,,,,
378151578399560000,Colorado flash floods kill two http://t.co/2h5uyh5arY #news,Related and informative,,,,
378152455005282000,"RT @MarciKrivonen: Wow. RT @HemaMullur: Two trucks, one car submerged after road collapse at Hwy 287 and Dillon. #cowx #boulderflood http:/…",Related and informative,,,,
378155923698483000,Jamie's fine. Class canceled today at #CUBoulder. RT Flash floods kill at least 2 in Colorado http://t.co/i62gtcNMK2 via @USATODAY,Related and informative,,,,
378158079579128000,RT @HemaMullur: Two trucks and one car in the water after a road collapse at Hwy 287 and Dillon. #cowx #boulderflood @KDVR http://t.co/X27J…,Related and informative,,,,
378159971210650000,"Severe flash flooding in the Boulder, #Colorado area last night. One person died (KUSA). #cowx #flashflood http://t.co/53qZmj8dxZ",Related and informative,,,,
378161380462834000,RT @BBCNewsUS: Flooding from fast-moving storm in Colorado kills two people and leads to the evacuation of hundreds of homes http://t.co/fx…,Related and informative,,,,
378168804380918000,RT @DenverChannel: PLEASE RT: New evac center at Silver Creek High School at 4901 Nelson Road in Longmont.#boulderflood -@dailycamera,Related and informative,,,,
378170578588291000,"The folks in #Jamestown were told to evacuate, but the road is washed out and they can't: http://t.co/btyqXlgwyE #boulderflood",Related and informative,,,,
